CanonicalSMILES	Name	Combined_ID	drop_duplicates	ClogP	dataset	SMILES	InChIKey
CC(C)C1CCC(C(=O)NC(Cc2ccccc2)C(=O)O)CC1	Nateglinide	swe2_data_605	True	3.260900000000001	swe2	CC(C)C1CCC(CC1)C(=O)N[C@H](CC2=CC=CC=C2)C(=O)O	OELFLUMRDSZNSF-OFLPRAFFSA-N
CC(C)C1CCC2=C(C(=O)OC2)C1C=C(CO)C(=O)O	(2E)-2-(hydroxymethyl)-3-[3-oxo-5-(propan-2-yl)-1,3,4,5,6,7-hexahydro-2-benzofuran-4-yl]prop-2-enoic acid	swe2_data_2	True	1.5253	swe2	CC(C)C1CCC2=C(C1/C=C(\CO)/C(=O)O)C(=O)OC2	YWASZTJGPFRWMW-BJMVGYQFSA-N
CC(C)C1NC(=O)C2CCCN2C1=O	XLUAWXQORJEMBD-UHFFFAOYSA-N	amar_data_327	True	0.1317999999999997	amar	CC(C)C1C(=O)N2CCCC2C(=O)N1	XLUAWXQORJEMBD-UHFFFAOYSA-N
CC(C)CC(CN)CC(=O)O	Pregabalin	aus_data_223+amar_data_360+swe2_data_696	True	1.0821	aus+amar+swe2	CC(C)C[C@@H](CC(=O)O)CN	AYXYPKUFHZROOJ-ZETCQYMHSA-N
CC(C)CC(N)C(=O)N1CCCC1C(=O)O	Leucylproline	aus_data_146+amar_data_262+swe2_data_526	True	0.4353999999999999	aus+amar+swe2	CC(C)C[C@@H](C(=O)N1CCC[C@H]1C(=O)O)N	VTJUNIYRYIAIHF-IUCAKERBSA-N
CC(C)CC(N)C(=O)NC(C(=O)O)C(C)C	Leucylvaline	amar_data_264+swe2_data_527	True	0.5851999999999999	amar+swe2	CC(C)CC(C(=O)NC(C(C)C)C(=O)O)N	MDSUKZSLOATHMH-UHFFFAOYSA-N
CC(C)CC(N)C(=O)NC(CC(C)C)C(=O)NC(CCCCN)C(=O)O	LLK	swe2_data_537	True	0.5891000000000033	swe2	CC(C)CC(C(=O)NC(CC(C)C)C(=O)NC(CCCCN)C(=O)O)N	LXKNSJLSGPNHSK-UHFFFAOYSA-N
CC(C)CC(N)C(=O)NC(CC(C)C)C(=O)O	Leucylleucine	amar_data_261+swe2_data_524	True	0.9753000000000004	amar+swe2	CC(C)CC(C(=O)NC(CC(C)C)C(=O)O)N	LCPYQJIKPJDLLB-UHFFFAOYSA-N
CC(C)CC(N)C(=O)NC(Cc1ccccc1)C(=O)O	Leucylphenylalanine	swe2_data_525	True	1.1718999999999995	swe2	CC(C)CC(C(=O)NC(CC1=CC=CC=C1)C(=O)O)N	KFKWRHQBZQICHA-UHFFFAOYSA-N
CC(C)CC(NC(=O)C(C)N)C(=O)NC(CCCCN)C(=O)O	ALK	swe2_data_239	True	-0.4370999999999963	swe2	CC(C)CC(C(=O)NC(CCCCN)C(=O)O)NC(=O)C(C)N	AWZKCUCQJNTBAD-UHFFFAOYSA-N
CC(C)CC(NC(=O)C(N)C(C)C)C(=O)NC(CCCCN)C(=O)O	VLK	amar_data_439	True	0.1990000000000036	amar	CC(C)CC(C(=O)NC(CCCCN)C(=O)O)NC(=O)C(C(C)C)N	AEMPCGRFEZTWIF-UHFFFAOYSA-N
CC(C)CC(NC(=O)C(N)C(C)O)C(=O)O	BQBCIBCLXBKYHW-UHFFFAOYSA-N	amar_data_406+swe2_data_781	True	-0.6899999999999986	amar+swe2	CC(C)CC(C(=O)O)NC(=O)C(C(C)O)N	BQBCIBCLXBKYHW-UHFFFAOYSA-N
CC(C)CC(NC(=O)C(N)CCC(=O)O)C(=O)O	Glutamylleucine	swe2_data_452	True	-0.2059999999999989	swe2	CC(C)C[C@@H](C(=O)O)NC(=O)[C@H](CCC(=O)O)N	YBAFDPFAUTYYRW-YUMQZZPRSA-N
CC(C)CC(NC(=O)C(N)CO)C(=O)O	Serylleucine	swe2_data_736	True	-1.0784999999999985	swe2	CC(C)C[C@@H](C(=O)O)NC(=O)[C@H](CO)N	NFDYGNFETJVMSE-BQBZGAKWSA-N
CC(C)CC(NC(=O)C1CCCN1C(=O)OCc1ccccc1)C(=O)O	Prolylleucine	aus_data_224+amar_data_361+swe2_data_703	True	2.4031	aus+amar+swe2	CC(C)C[C@H](C(=O)O)NC(=O)[C@@H]1CCCN1C(=O)OCC2=CC=CC=C2	YCYXUKRYYSXSLJ-CVEARBPZSA-N
CC(C)CC(NC(=O)CN)C(=O)O	Glycyl-L-leucine	aus_data_115+amar_data_222+swe2_data_459	True	-0.4393999999999987	aus+amar+swe2	CC(C)C[C@@H](C(=O)O)NC(=O)CN	DKEXFJVMVGETOO-LURJTMIESA-N
CC(C)CC(NC(=O)OC(C)(C)C)C(N)=O	tert-Butyl N-[1-(aminocarbonyl)-3-methylbutyl]carbamate	aus_data_241	True	1.4111	aus	CC(C)C[C@@H](C(=O)N)NC(=O)OC(C)(C)C	LJPDJTPZNJKXPW-QMMMGPOBSA-N
CC(C)CC(O)C(=O)O	leucic acid	amar_data_260+swe2_data_523	True	0.478	amar+swe2	CC(C)CC(C(=O)O)O	LVRFTAZAXQPQHI-UHFFFAOYSA-N
CC(C)CC1NC(=O)C(CCC(=O)O)NC1=O	CSRXCVLPMJBQIM-UHFFFAOYSA-N	amar_data_328	True	-0.1194999999999999	amar	CC(C)CC1C(=O)NC(C(=O)N1)CCC(=O)O	CSRXCVLPMJBQIM-UHFFFAOYSA-N
CC(C)CC1NC(=O)C2CCCN2C1=O	Cyclo(leucylprolyl)	aus_data_83+amar_data_176+swe2_data_347	True	0.5218999999999998	aus+amar+swe2	CC(C)CC1C(=O)N2CCCC2C(=O)N1	SZJNCZMRZAUNQT-UHFFFAOYSA-N
CC(C)CCN	Isoamylamine	aus_data_131+amar_data_250	True	0.9912	aus+amar	CC(C)CCN	BMFVGAAISNGQNM-UHFFFAOYSA-N
CC(C)CCOc1ccc(N)cc1	4-(3-Methylbutoxy)aniline	aus_data_80	True	2.6937000000000006	aus	CC(C)CCOC1=CC=C(C=C1)N	LXWFHMREWLOKLM-UHFFFAOYSA-N
CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(N)cc1	Darunavir	snf_data_3016	True	2.3753	snf	CC(C)CN(C[C@H]([C@H](CC1=CC=CC=C1)NC(=O)O[C@H]2CO[C@@H]3[C@H]2CCO3)O)S(=O)(=O)C4=CC=C(C=C4)N	CJBJHOAVZSMMDJ-HEXNFIEUSA-N
CC(C)COP(=O)(OCC(C)C)OCC(C)C	Tri-isobutylphosphate	amar_data_418+swe2_data_804	True	4.112300000000004	amar+swe2	CC(C)COP(=O)(OCC(C)C)OCC(C)C	HRKAMJBPFPHCSD-UHFFFAOYSA-N
CC(C)Cc1ccc(C(C)C(=O)O)cc1	Ibuprofen	snf_data_203+swe2_data_486	True	3.073200000000001	snf+swe2	CC(C)CC1=CC=C(C=C1)C(C)C(=O)O	HEFNNWSXXWATRW-UHFFFAOYSA-N
CC(C)N(C(=O)C(=O)O)c1ccccc1	Propachlor OXA	swe2_data_704	True	1.5125999999999995	swe2	CC(C)N(C1=CC=CC=C1)C(=O)C(=O)O	HYHJOUPYTUBFIX-UHFFFAOYSA-N
CC(C)N(C(=O)CCl)c1ccccc1	Propachlor	snf_data_708	True	2.666800000000001	snf	CC(C)N(C1=CC=CC=C1)C(=O)CCl	MFOUDYKPLGXPGO-UHFFFAOYSA-N
CC(C)N(C(=O)COc1nnc(C(F)(F)F)s1)c1ccc(F)cc1	Flufenacet	snf_data_709+swe2_data_439	True	3.516400000000002	snf+swe2	CC(C)N(C1=CC=C(C=C1)F)C(=O)COC2=NN=C(S2)C(F)(F)F	IANUJLZYFUDJIH-UHFFFAOYSA-N
CC(C)N(Cc1ccccc1)C(=O)C(C)(C)C	Tebutam	snf_data_255+swe2_data_762	True	3.4697000000000022	snf+swe2	CC(C)N(CC1=CC=CC=C1)C(=O)C(C)(C)C	RJKCKKDSSSRYCB-UHFFFAOYSA-N
CC(C)N1C(=O)c2ccccc2NS1(=O)=O	Bentazone	aus_data_315+snf_data_253	True	1.2074999999999998	aus+snf	CC(C)N1C(=O)C2=CC=CC=C2NS1(=O)=O	ZOMSMJKLGFBRBS-UHFFFAOYSA-N
CC(C)NCC(O)COc1ccc(CC(=O)O)cc1	Atenolol acid	aus_data_62+amar_data_122+swe2_data_259	True	1.0513999999999992	aus+amar+swe2	CC(C)NCC(COC1=CC=C(C=C1)CC(=O)O)O	PUQIRTNPJRFRCZ-UHFFFAOYSA-N
CC(C)NCC(O)COc1ccc(CC(N)=O)cc1	Atenolol	aus_data_61+amar_data_121+snf_data_169+swe2_data_258	True	0.4521	aus+amar+snf+swe2	CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O	METKIMKYRPQLGS-UHFFFAOYSA-N
CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1	Bisoprolol	amar_data_134	True	2.3659	amar	CC(C)NCC(COC1=CC=C(C=C1)COCCOC(C)C)O	VHYCDWMUTMEGQY-UHFFFAOYSA-N
CC(C)NCC(O)COc1cccc2ccccc12	Propranolol	amar_data_363+snf_data_171+swe2_data_708	True	2.577500000000001	amar+snf+swe2	CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O	AQHHHDLHHXJYJD-UHFFFAOYSA-N
CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1	Sotalol	aus_data_234+amar_data_380+snf_data_170+swe2_data_743	True	1.0895	aus+amar+snf+swe2	CC(C)NCC(C1=CC=C(C=C1)NS(=O)(=O)C)O	ZBMZVLHSJCTVON-UHFFFAOYSA-N
CC(C)Nc1nc(Cl)nc(NC(C)C)n1	Propazine	swe2_data_705	True	2.1655999999999995	swe2	CC(C)NC1=NC(=NC(=N1)Cl)NC(C)C	WJNRPILHGGKWCK-UHFFFAOYSA-N
CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1	Fenofibrate	amar_data_202	True	4.680000000000004	amar	CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl	YMTINGFKWWXKFG-UHFFFAOYSA-N
CC(C)OC(=O)c1ccc(O)cc1	Isopropyl 4-hydroxybenzoate	swe2_data_502	True	1.9574	swe2	CC(C)OC(=O)C1=CC=C(C=C1)O	CMHMMKSPYOOVGI-UHFFFAOYSA-N
CC(C)[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2	Ipratropium	swe2_data_496	True	2.8541000000000016	swe2	CC(C)[N+]1([C@@H]2CC[C@H]1CC(C2)OC(=O)C(CO)C3=CC=CC=C3)C	OEXHQOGQTVQTAT-BZQJJPTISA-N
CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(=O)O	Atorvastatin	snf_data_2810+swe2_data_260	True	6.313600000000008	snf+swe2	CC(C)C1=C(C(=C(N1CC[C@H](C[C@H](CC(=O)O)O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4	XUKUURHRXDUEBC-KAYWLYCHSA-N
CC(C)c1ccc(NC(=O)N(C)C)cc1	Isoproturon	snf_data_286+swe2_data_503	True	2.903500000000001	snf+swe2	CC(C)C1=CC=C(C=C1)NC(=O)N(C)C	PUIYMUZLKQOUOZ-UHFFFAOYSA-N
CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1C=CC(O)CC(O)CC(=O)O	Rosuvastatin	amar_data_373+snf_data_2802+swe2_data_728	True	2.4017	amar+snf+swe2	CC(C)C1=NC(=NC(=C1/C=C/[C@H](C[C@H](CC(=O)O)O)O)C2=CC=C(C=C2)F)N(C)S(=O)(=O)C	BPRHUIZQVSMCRT-VEUZHWNKSA-N
CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O	Retinoic acid	swe2_data_721	True	5.602600000000005	swe2	CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C(=O)O)/C)/C	SHGAZHPCJJPHSC-YCNIQYBTSA-N
CC(CC(=O)O)C(=O)O	Methylsuccinic acid	swe2_data_567	True	0.1817999999999998	swe2	CC(CC(=O)O)C(=O)O	WXUAQHNMJWJLTG-UHFFFAOYSA-N
CC(CCC(=O)NCC(=O)O)C1CCC2C3C(O)C(O)C4CC(O)CCC4(C)C3CCC12C	Glycohyocholic acid	swe2_data_458	True	2.5649	swe2	C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H]([C@@H]([C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C	ZQYUKJFJPJDMMR-ZDWCHQGWSA-N
CC(CCC(=O)NCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C	Glycocholic acid	amar_data_221+swe2_data_457	True	2.564899999999999	amar+swe2	C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C	RFDAIACWWDREDC-FRVQLJSFSA-N
CC(CCC(=O)O)C(=O)O	2-Methylglutaric acid	swe2_data_94	True	0.5718999999999997	swe2	CC(CCC(=O)O)C(=O)O	AQYCMVICBNBXNA-UHFFFAOYSA-N
CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C	Cholic acid	aus_data_317	True	3.4487000000000023	aus	C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C	BHQCQFFYRZLCQQ-OELDTZBJSA-N
CC(CCC(=O)O)C1CCC2C3CCC4CC(=O)CCC4(C)C3CCC12C	3-Ketocholanic Acid	amar_data_63+swe2_data_139	True	5.715300000000006	amar+swe2	CC(CCC(=O)O)C1CCC2C1(CCC3C2CCC4C3(CCC(=O)C4)C)C	KIQFUORWRVZTHT-UHFFFAOYSA-N
CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3C=CC12C	Lithocholenic Acid	swe2_data_536	True	5.2831000000000055	swe2	C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(C=C[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)C	FEGCPHIPSRBREU-HVATVPOCSA-N
CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(=O)C12C	3?-Hydroxy-12 Ketolithocholic Acid	amar_data_51+swe2_data_120	True	4.686100000000005	amar+swe2	C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(C(=O)C[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)C	CVNYHSDFZXHMMJ-VPUMZWJWSA-N
CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C	Deoxycholic acid	aus_data_325+amar_data_180+swe2_data_363	True	4.477900000000005	aus+amar+swe2	C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C	KXGVEGMKQFWNSR-LLQZFEROSA-N
CC(CCC(=O)O)CC(=O)O	3-Methyladipic acid	aus_data_298+swe2_data_142	True	0.962	aus+swe2	CC(CCC(=O)O)CC(=O)O	SYEOWUNSTUDKGM-UHFFFAOYSA-N
CC(CCl)OP(=O)(OC(C)CCl)OC(C)CCl	Tris(1-chloro-2-propyl)phosphate	swe2_data_813	True	4.026200000000004	swe2	CC(CCl)OP(=O)(OC(C)CCl)OC(C)CCl	KVMPUXDNESXNOH-UHFFFAOYSA-N
CC(CN(C)C)CN1c2ccccc2CCc2ccccc21	Trimipramine	snf_data_2861+swe2_data_809	True	4.121000000000003	snf+swe2	CC(CN1C2=CC=CC=C2CCC3=CC=CC=C31)CN(C)C	ZSCDBOWYZJWBIY-UHFFFAOYSA-N
CC(COc1ccccc1Cc1ccccc1)N1CCCCC1	Benproperine	swe2_data_266	True	4.530600000000004	swe2	CC(COC1=CC=CC=C1CC2=CC=CC=C2)N3CCCCC3	JTUQXGZRVLWBCR-UHFFFAOYSA-N
CC(Cc1ccc(C(C)C(=O)O)cc1)C(=O)O	Carboxyibuprofen	aus_data_332	True	2.1379	aus	CC(CC1=CC=C(C=C1)C(C)C(=O)O)C(=O)O	DIVLBIVDYADZPL-UHFFFAOYSA-N
CC(Cn1cnc2c(N)ncnc21)OCP(=O)(O)O	Tenofovir	snf_data_3105+swe2_data_766	True	-0.0512000000000001	snf+swe2	C[C@H](CN1C=NC2=C(N=CN=C21)N)OCP(=O)(O)O	SGOIRFVFHAKUTI-ZCFIWIBFSA-N
CC(N)C(=O)N1CCCC1C(=O)O	L-Alanyl-L-proline	aus_data_137+swe2_data_513	True	-0.5907999999999995	aus+swe2	C[C@@H](C(=O)N1CCC[C@H]1C(=O)O)N	WPWUFUBLGADILS-WDSKDSINSA-N
CC(N)C(=O)NC(Cc1ccc(O)cc1)C(=O)O	Alanyltyrosine	aus_data_56	True	-0.1486999999999999	aus	C[C@@H](C(=O)N[C@@H](CC1=CC=C(C=C1)O)C(=O)O)N	ALZVPLKYDKJKQU-XVKPBYJWSA-N
CC(N)C(=O)NC(Cc1ccccc1)C(=O)O	Ala-Phe	amar_data_111+swe2_data_237	True	0.1457000000000001	amar+swe2	C[C@@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)O)N	OMNVYXHOSHNURL-WPRPVWTQSA-N
CC(N)C12CC3CC(CC(C3)C1)C2	Rimantadine	swe2_data_724	True	2.5500000000000007	swe2	CC(C12CC3CC(C1)CC(C3)C2)N	UBCHPRBFMUDMNC-UHFFFAOYSA-N
CC(N)Cc1ccccc1	Amphetamine	aus_data_58	True	1.5763	aus	CC(CC1=CC=CC=C1)N	KWTSXDURSIMDCE-UHFFFAOYSA-N
CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1	Bupropion	snf_data_2803+swe2_data_285	True	3.2993000000000023	snf+swe2	CC(C(=O)C1=CC(=CC=C1)Cl)NC(C)(C)C	SNPPWIUOZRMYNY-UHFFFAOYSA-N
CC(O)(CC(=O)O)C(=O)O	citramalic acid	swe2_data_324	True	-0.7032999999999998	swe2	CC(CC(=O)O)(C(=O)O)O	XFTRTWQBIOMVPK-UHFFFAOYSA-N
CC(O)(CC(=O)O)CC(=O)O	3-Hydroxy-3-methylglutaric acid	aus_data_295+swe2_data_473	True	-0.3132	aus+swe2	CC(CC(=O)O)(CC(=O)O)O	NPOAOTPXWNWTSH-UHFFFAOYSA-N
CC(O)(CCO)CC(=O)O	Mevalonic acid	swe2_data_573	True	-0.4055000000000002	swe2	C[C@@](CCO)(CC(=O)O)O	KJTLQQUUPVSXIM-ZCFIWIBFSA-N
CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1	Bicalutamide	amar_data_131+swe2_data_279	True	2.8795800000000007	amar+swe2	CC(CS(=O)(=O)C1=CC=C(C=C1)F)(C(=O)NC2=CC(=C(C=C2)C#N)C(F)(F)F)O	LKJPYSCBVHEWIU-UHFFFAOYSA-N
CC(O)C(=O)O	L-(+)-Lactic acid	aus_data_335	True	-0.5482	aus	C[C@@H](C(=O)O)O	JVTAAEKCZFNVCJ-REOHCLBHSA-N
CC(O)C(N)C(=O)O	Threonine	aus_data_246+amar_data_405+swe2_data_514	True	-1.2208999999999997	aus+amar+swe2	C[C@H]([C@@H](C(=O)O)N)O	AYFVYJQAPQTCCC-GBXIJSLDSA-N
CC(O)C(NC(=O)Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O)C(=O)O	N6-Threonylcarbamoyladenosine	amar_data_307+swe2_data_597	True	-2.6067	amar+swe2	C[C@H]([C@@H](C(=O)O)NC(=O)NC1=C2C(=NC=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)O	UNUYMBPXEFMLNW-DWVDDHQFSA-N
CC(O)CN(CC(C)O)CC(C)O	Triisopropanolamine	aus_data_260	True	-0.5691999999999999	aus	CC(CN(CC(C)O)CC(C)O)O	SLINHMUFWFWBMU-UHFFFAOYSA-N
CC(O)CN(CCN(CC(C)O)CC(C)O)CC(C)O	Tetrakis(2-hydroxypropyl)ethylenediamine	amar_data_401	True	-0.8863999999999979	amar	CC(CN(CCN(CC(C)O)CC(C)O)CC(C)O)O	NSOXQYCFHDMMGV-UHFFFAOYSA-N
CC(O)COC(C)COC(C)COC(C)CO	PPG n4	aus_data_217	True	0.5748000000000002	aus	CC(CO)OCC(C)OCC(C)OCC(C)O	QVHMSMOUDQXMRS-UHFFFAOYSA-N
CC(O)COC(C)COC(C)COC(C)COC(C)CO	Pentapropylene glycol	aus_data_218	True	0.9799000000000004	aus	CC(CO)OCC(C)OCC(C)OCC(C)OCC(C)O	AQRQHYITOOVBTO-UHFFFAOYSA-N
CC(O)COC(C)COC(C)COC(C)COC(C)COC(C)CO	Hexapropylene glycol	aus_data_219	True	1.385000000000001	aus	CC(CO)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)O	UDOJNGPPRYJMKR-UHFFFAOYSA-N
CC(O)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)CO	Heptapropylene glycol	aus_data_220	True	1.790100000000002	aus	CC(CO)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)O	OWRNLGZKEZSHGO-UHFFFAOYSA-N
CC(O)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)CO	Octapropylene glycol	aus_data_221	True	2.195200000000002	aus	CC(CO)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)O	ZZEANNAZZVVPKU-UHFFFAOYSA-N
CC(O)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)CO	Nonapropylene glycol	aus_data_222	True	2.6003000000000047	aus	CC(CO)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)O	DXVLAUMXGHQKAV-UHFFFAOYSA-N
CC(O)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)CO	Undecapropylene glycol	aus_data_216	True	3.4105000000000065	aus	CC(CO)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)O	ZRTKYIJRMCSONJ-UHFFFAOYSA-N
CC1(C(=O)Nc2ccc(O)c(Cl)c2Cl)CCCCC1	Fenhexamid	snf_data_3057+swe2_data_427	True	4.607900000000002	snf+swe2	CC1(CCCCC1)C(=O)NC2=C(C(=C(C=C2)O)Cl)Cl	VDLGAVXLJYLFDH-UHFFFAOYSA-N
CC1(C)C2=CC(=O)C=CC2=Nc2cc(Cl)c(O)c(Cl)c21	DDAO	swe2_data_356	True	4.128000000000003	swe2	CC1(C2=CC(=O)C=CC2=NC3=CC(=C(C(=C31)Cl)O)Cl)C	BRDJPCFGLMKJRU-UHFFFAOYSA-N
CC1(C)CC(=O)CC(C)(C)N1	2,2,6,6-Tetramethyl-4 piperidone	swe2_data_56	True	1.4961	swe2	CC1(CC(=O)CC(N1)(C)C)C	JWUXJYZVKZKLTJ-UHFFFAOYSA-N
CC1(C)CC(O)CC(C)(C)N1	2,2,6,6-Tetramethyl-4-piperidinol	aus_data_13+swe2_data_57	True	1.2878999999999998	aus+swe2	CC1(CC(CC(N1)(C)C)O)C	VDVUCLWJZJHFAV-UHFFFAOYSA-N
CC1(C)CC(O)CC(C)(C)N1CCO	4-Hydroxy-1-(2-hydroxyethyl)-2,2,6,6-tetramethylpiperidine	amar_data_80	True	0.9926	amar	CC1(CC(CC(N1CCO)(C)C)O)C	STEYNUVPFMIUOY-UHFFFAOYSA-N
CC1(C)CC1C(=O)NC(=CCCCCSCC(N)C(=O)O)C(=O)O	Cilastatin	amar_data_158+snf_data_2555+swe2_data_316	True	1.4326000000000003	amar+snf+swe2	CC1(C[C@@H]1C(=O)N/C(=C\CCCCSC[C@@H](C(=O)O)N)/C(=O)O)C	DHSUYTOATWAVLW-WFVMDLQDSA-N
CC1(C)CON(Cc2ccccc2Cl)C1=O	Clomazone	snf_data_139	True	2.640000000000001	snf	CC1(CON(C1=O)CC2=CC=CC=C2Cl)C	KIEDNEWSYUYDSN-UHFFFAOYSA-N
CC1(C)C[NH+]([O-])C(C)(C)C1	3,3,5,5-Tetramethylpyrroline-N-oxide	swe2_data_109	True	0.5775999999999999	swe2	CC1(CC([NH+](C1)[O-])(C)C)C	PIGPMZKSZQKQOT-UHFFFAOYSA-N
CC1(C)OC2COC3(COS(N)(=O)=O)OC(C)(C)OC3C2O1	Topiramate	amar_data_410	True	-0.3953999999999982	amar	CC1(O[C@@H]2CO[C@@]3([C@H]([C@@H]2O1)OC(O3)(C)C)COS(=O)(=O)N)C	KJADKKWYZYXHBB-XBWDGYHZSA-N
CC1(C)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O	Amoxicillin	swe2_data_251	True	0.0237000000000004	swe2	CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CC=C(C=C3)O)N)C(=O)O)C	LSQZJLSUYDQPKJ-NJBDSQKTSA-N
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO	Prednisone	swe2_data_695	True	1.7658	swe2	C[C@]12CC(=O)[C@H]3[C@H]([C@@H]1CC[C@@]2(C(=O)CO)O)CCC4=CC(=O)C=C[C@]34C	XOFYZVNMUHMLCC-ZPOLXVRWSA-N
CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO	Prednisolone	swe2_data_694	True	1.5576	swe2	C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1CC[C@@]2(C(=O)CO)O)CCC4=CC(=O)C=C[C@]34C)O	OIGNJSKKLXVSLS-VWUMJDOOSA-N
CC12C=CC(=O)C=C1CCC1C2CCC2(C)C(=O)CCC12	1,4-Androstadiene-3,17-dione	swe2_data_24	True	3.863400000000003	swe2	C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CCC4=CC(=O)C=C[C@]34C	LUJVUUWNAPIQQI-QAGGRKNESA-N
CC12C=Cc3occc3C1CCC13CC(CCC12)C(O)(CO)C3	Kahweol	aus_data_133	True	3.7199000000000018	aus	C[C@@]12C=CC3=C([C@H]1CC[C@]45[C@H]2CC[C@H](C4)[C@](C5)(CO)O)C=CO3	JEKMKNDURXDJAD-HWUKTEKMSA-N
CC12CC(O)C3C(CCC4=CC(=O)CCC43C)C1CCC2=O	4-Androsten-11beta-ol-3,17-dione	swe2_data_157	True	3.058200000000002	swe2	C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CCC4=O)C)O	WSCUHXPGYUMQEX-KCZNZURUSA-N
CC12CC3CC(C)(C1)CC(N)(C3)C2	memantine	swe2_data_551	True	2.6941000000000006	swe2	CC12CC3CC(C1)(CC(C3)(C2)N)C	BUGYDGFZZOZRHP-UHFFFAOYSA-N
CC12CCC(=O)C=C1C=CC1C2CCC2(C)C1CCC21CCC(=O)O1	Canrenone	swe2_data_301	True	4.370100000000003	swe2	C[C@]12CCC(=O)C=C1C=C[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@@]45CCC(=O)O5)C	UJVLDDZCTMKXJK-WNHSNXHDSA-N
