Combined_ID	CanonicalSMILES	Name	logB	stdev
swe2_data_560	CN1C(=O)CC(C)(c2ccccc2)C1=O	Methsuximide	-0.23199321612367318	0.29908959843240523
swe2_data_574	CCCCC(CC)CN1C(=O)C2C3C=CC(C3)C2C1=O	MGK 264	-0.8925273743287916	0.4331427063697014
swe2_data_538	CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1	Loperamide	-1.1474976705981779	0.35824166956333736
amar_data_1+swe2_data_353	O=C(O)CC(O)C(=O)O	(R)-(+)-2-Hydroxysuccinic acid	-1.1673143056190791	0.3013728023417557
aus_data_214	O=C(O)C1CCCCN1	Pipecolic acid	-1.4568589452906844	0.1590721100197303
swe2_data_720	Oc1ccc(C=Cc2cc(O)cc(O)c2)cc1	Resveratrol	-0.7709619063400905	0.3763464302834909
swe2_data_803	O=S(=O)(O)C(F)(F)F	trifluoromethanesulfonic acid	-0.2314476007797363	0.115027008929606
aus_data_243	O=S1CCCC1	Tetramethylene sulfoxide	0.6574997596665771	0.88626580171819
swe2_data_567	CC(CC(=O)O)C(=O)O	Methylsuccinic acid	-0.6056559145984232	0.2564830571689231
aus_data_14	Cc1nc(C)c(C)nc1C	2,3,5,6-Tetramethylpyrazine	-1.6466534648908067	0.36693534839932657
swe2_data_641	CCOc1ccccc1N	o-phenetidine	-0.44828940720462085	0.32514249880885526
amar_data_235+swe2_data_480	O=C(O)CCCCC(O)CC(=O)O	ARJZZFJXSNJKGR-UHFFFAOYSA-N	-0.8815517837992419	0.37970633899397427
swe2_data_793	O=C(O)C=Cc1ccc(O)c(O)c1	trans-Caffeic acid	-0.34671786516926856	0.27321301467738157
amar_data_110	NCCCCN=C(N)N	Agmatine	-0.6571195826625504	0.5721020664417489
swe2_data_444	O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12	Galangin	-1.3121147952847947	0.38706590565289106
aus_data_123+snf_data_2991+swe2_data_487	CCC(C)OC(=O)N1CCCCC1CCO	Icaridin	-1.3222117311667378	0.5703926704865013
aus_data_230	Cc1ncc(CO)c(CN)c1O	Pyridoxamine	-0.13197199933950385	0.2589562735836566
amar_data_437+swe2_data_132	O=c1c2ccccc2nc2n1CCC2O	Vasicinone	-1.2847633272582466	0.9199657890049251
aus_data_128	O=C(O)C(=O)Cc1c[nH]c2ccccc12	Indole-3-pyruvic acid	-0.9864905786346692	0.10111820483893
amar_data_92+swe2_data_193	O=C(O)Cc1c[nH]c2ccc(O)cc12	5-Hydroxyindole-3-acetic acid	-1.0743915014486958	0.5861279032233194
amar_data_82+swe2_data_171	O=c1cc[nH]c2ccccc12	4-Hydroxyquinoline	-0.7898711512170385	0.6114376086672761
snf_data_3145+swe2_data_788	Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1	Torsemide	-0.164175926070859	0.16633085879050508
swe2_data_717	O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12	Raloxifene	-0.403648611554969	0.2346197963814276
aus_data_279	O=C1CC2C(CC(O)C2CO)O1	VYTZWRCSPHQSFX-GBNDHIKLSA-N	-0.9981103908613129	0.07911761799008428
swe2_data_246	CCNc1nc(NC(C)C)nc(SC)n1	Ametryn	-0.1602719452651547	0.7579527058596929
swe2_data_186	c1ccc(-c2cnc[nH]2)cc1	4-Phenylimidazole	-0.005755845846859339	0.40959744685554705
swe2_data_429	COc1cc(C=CC(=O)O)ccc1O	Ferulic acid	-1.1984488529396355	0.4695876417561034
swe2_data_467	CCCCCCC(=O)O	Heptanoic acid	-0.3352748578589236	0.3821651930662096
aus_data_357+amar_data_431+amar_data_430+swe2_data_830	O=C(O)c1ccc(-c2ccccc2-c2nn[nH]n2)cc1	Valsartan metabolite	0.9852350262125545	0.45283034608588585
aus_data_107+amar_data_197	CN1C2CCC1C(C(=O)O)C(O)C2	Ecgonine	-0.5039934011199638	0.16644734708129544
swe2_data_380	COCCOCCOC	Diglyme	-0.9644564220164495	0.2547046563339941
snf_data_203+swe2_data_486	CC(C)Cc1ccc(C(C)C(=O)O)cc1	Ibuprofen	-1.801157095746414	0.6682981530413552
aus_data_118+amar_data_226+swe2_data_465	NC(=O)N=C(N)N	Guanylurea	1.5706424952204596	0.5010871030179147
swe2_data_507	CCC=CCC1C(=O)CCC1CC(=O)O	Jasmonic acid	-0.8923935665200154	0.4214072758958313
aus_data_30+swe2_data_166	O=Cc1ccc(O)cc1	4-Hydroxybenzaldehyde	-0.3611305701077978	0.3951593010220484
swe2_data_61	Cc1ccc(C=O)c(C)c1	2,4-Dimethylbenzaldehyde	-0.5629235042702341	0.17037061998897116
amar_data_445	N#CC(=Cc1cccc(O)c1)C(=O)O	alpha-Cyano-3-hydroxycinnamic acid	-2.3106730360069476	0.23437044490646372
snf_data_2781+swe2_data_568	CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC	Metoclopramide	-0.04447898910670791	
aus_data_46+swe2_data_216	Cn1cnc2[nH]c(=O)[nH]c(=O)c21	7-Methylxanthine	-2.0171421573194257	0.4324212656088105
amar_data_314	O=C1CC(c2ccc(O)cc2)Oc2cc(O)cc(O)c21	Naringenin	-1.233581034983895	0.44578538333190876
aus_data_106	CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC	Docosahexaenoic acid ethyl ester	-3.097823356103733	0.08049798334439703
swe2_data_281	O=C(O)CCCCC1SCC2NC(=O)NC21	Biotin	-1.6399621790908985	0.42404679002932616
snf_data_162+swe2_data_438	N#Cc1c[nH]cc1-c1cccc2c1OC(F)(F)O2	Fludioxonil	-0.5980194389080805	0.2842343730510713
aus_data_328+swe2_data_402	CCCCCCCCCCCCOS(=O)(=O)O	Dodecyl sulfate	-1.2724254403054183	0.4260929891521582
aus_data_299+amar_data_69+swe2_data_144	Cn1c(=O)[nH]c(=O)c2[nH]cnc21	3-Methylxanthine	-1.9317110350746076	0.6049865128003382
snf_data_274+swe2_data_235	CCc1cccc(CC)c1N(COC)C(=O)CCl	Alachlor	-0.43313846524419425	0.27295716175762674
amar_data_153	O=c1[nH]c2cc(Cl)ccc2o1	Chloroxazone	-0.4803348326045249	0.8294388265349564
aus_data_323+aus_data_144+amar_data_421+amar_data_193+swe2_data_10	NC(Cc1c[nH]c2ccccc12)C(=O)O	L-Tryptophan	-1.6243363860391147	1.0897314725936387
swe2_data_700	CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1	Probenecid	-0.06638673790628949	0.24158109631608105
aus_data_0+swe2_data_421+swe2_data_0	CCCCCC(O)C(O)CC=CCCCCCCCC(=O)O	(+/-)12(13)-DiHOME	-0.7642226509169993	0.3377778348233733
amar_data_155	NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl	Chlorthalidone	-1.0526755640243979	0.10606914657628923
amar_data_84+swe2_data_42	Cc1cccc2n[nH]nc12	4-Methyl-1H-benzotriazole	-0.12027004590614881	0.19482119852539462
aus_data_247+amar_data_407+swe2_data_782	Cc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O	Thymidine	-0.5398445792918376	0.5775710894991919
amar_data_316+swe2_data_610	CCCCCCCCCCCC(=O)N(C)CC(=O)O	N-Dodecanoyl-N-methylglycine	-2.6795530740092475	0.3452276057660983
swe2_data_415	CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2ccc(N(CC)CC)cc2)cc1	Ethyl violet	-0.16656921496246052	
swe2_data_770	CCNc1nc(NC(C)(C)C)[nH]c(=O)n1	Terbutylazine-2-hydroxy	0.062328113204045806	0.33655551944352174
snf_data_195+swe2_data_699	CCC1(c2ccccc2)C(=O)NCNC1=O	Primidone	0.0666676590876203	0.22594755350779053
swe2_data_212	Oc1ccc2ncccc2c1	6-Quinolinol	-1.19113663174537	0.42555415157144505
swe2_data_230	c1ccc2nc3ccccc3cc2c1	Acridine	0.5236239113176588	0.4007001394606228
swe2_data_367	CNCCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21	Desmethylcitalopram	-0.20399900878656954	0.16440500567005797
aus_data_263+swe2_data_814	CCCCOCCOP(=O)(OCCOCCCC)OCCOCCCC	Tris(2-butoxyethyl) phosphate	-0.8968184775486088	0.5734652338868622
swe2_data_373	COc1c(Cl)ccc(Cl)c1C(=O)O	Dicamba	-0.77872910787318	0.5806914325930358
swe2_data_92	Cc1ncc(C(=O)O)c(-c2ccccc2)n1	2-Methyl-4-phenyl-5-pyrimidinecarboxylic acid	-1.2133292205337267	0.7625509308229356
aus_data_187	c1ccc2c(c1)[nH]c1cnccc12	Norharman	-1.163502131747661	0.276168570570825
aus_data_329	O=C(O)C(O)C(O)C(O)C(O)CO	Gluconic acid	-2.290929668759658	0.43269568796542485
swe2_data_441	OC(Cn1cncn1)(c1ccc(F)cc1)c1ccccc1F	Flutriafol	-0.11730356116257695	0.5336898753234586
swe2_data_780	O=c1[nH]cnc2sccc12	thieno[2,3-d]pyrimidin-4(3H)-one	-1.3106528876142984	0.5680777235802079
swe2_data_67	Cc1cccc(C)c1N	2,6-Xylidine	-0.632457774268653	0.2180816306128074
swe2_data_43	O=C1NC(=O)c2ccccc21	1H-Isoindole-1,3(2H)-dione	-1.3051977711860376	0.2976964332915548
swe2_data_79	O=C(O)CNC(=O)c1ccco1	2-Furoylglycine	-0.9697751034128155	0.4581182061656728
amar_data_85+swe2_data_176	Cc1ncsc1CCO	4-Methyl-5-thiazoleethanol	-2.4551515076250636	0.6561499511510896
swe2_data_263	O=C1CCCCCCCCCCCN1	Azacyclotridecan-2-one	-0.5530656486443473	0.29823972967701745
amar_data_64+swe2_data_140	COc1cccc(C=O)c1	3-Methoxybenzaldehyde	-0.7442902917091562	0.28923565306560856
swe2_data_102	Oc1ccccc1-c1ccccc1	2-Phenylphenol	-1.4477474103890944	0.33116046847341424
swe2_data_45	C[n+]1cccc(C(N)=O)c1	1-Methylnicotinamide	-0.906943416797558	0.29424924746071196
swe2_data_615	O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O	Niclosamide	-0.7745632035069028	
swe2_data_828	CC(C)C(N)C(=O)OCC(CO)OCn1cnc2c(=O)[nH]c(N)nc21	Valganciclovir	-0.06650323248706128	0.04481354789921876
aus_data_77+amar_data_192+swe2_data_395	CCCC1CCCCN1	Coniine	-0.5420152506686227	0.49131178669166503
amar_data_71	NC(C(=O)O)c1ccc(C(=O)O)cc1	4-Carboxyphenylglycine	-2.45832623112889	0.3102982257670633
swe2_data_815	O=P(OCCCl)(OCCCl)OCCCl	Tris(2-chloroethyl)phosphate	0.01693131443591096	0.18443372548042303
aus_data_217	CC(O)COC(C)COC(C)COC(C)CO	PPG n4	-0.29137860998780035	0.3097654668244591
swe2_data_91	COc1cc2c(cc1O)CCC1C2CCC2(C)C(=O)CCC12	2-Methoxyestrone	-1.3499965241334775	0.3033178190730083
aus_data_170	CC(=O)NCCc1ccc(O)c(O)c1	N-Acetyldopamine	-0.8461483294787551	0.13211089642803647
swe2_data_806	COc1ccc(CN2CCNCC2)c(OC)c1OC	Trimetazidine	-0.5259047077194351	0.6182067839693687
amar_data_158+snf_data_2555+swe2_data_316	CC1(C)CC1C(=O)NC(=CCCCCSCC(N)C(=O)O)C(=O)O	Cilastatin	-0.09641441851174751	0.08995458557998381
aus_data_195	Cn1c(=O)[nH]c2ncn(C)c2c1=O	Paraxanthine	-2.4803744121173956	0.18890853100430474
swe2_data_62	O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1	2,4-Dinitrophenol	-1.37326691175708	0.9195512007736104
aus_data_350+amar_data_375+snf_data_2816+swe2_data_731	O=C1NS(=O)(=O)c2ccccc21	Saccharin	-1.8010964026736764	0.6300421803941515
aus_data_324	OC1COC(O)C(O)C1O	D-Xylose	-1.342901946438515	0.44943594334563763
aus_data_197	OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO	3,6,9,12,15,18,21,24,27,30-Decaoxadotriacontane-1,32-diol	-1.4807010721417382	0.0832288662371143
aus_data_7+swe2_data_35	NCCCCCCCCCCCC(=O)O	12-Aminododecanoic acid	-0.16208567823564335	0.398899392314224
amar_data_264+swe2_data_527	CC(C)CC(N)C(=O)NC(C(=O)O)C(C)C	Leucylvaline	-1.579197959639981	0.6880160918359446
aus_data_157+amar_data_285	CSCCC(N)C(=O)O	Methionine	-2.541075837751809	0.3270191696545084
swe2_data_635	CCCC(N)C(=O)O	Nva	-0.18670123613962947	0.17739612266889798
swe2_data_846	NS(=O)(=O)Cc1noc2ccccc12	Zonisamide	0.08261918221750776	0.34139049159370205
swe2_data_64	O=C(O)c1cc(O)ccc1O	2,5-dihydroxy benzoic acid	-1.4041074965751903	0.7036227023971606
aus_data_104+swe2_data_400	C[N+]1(C)CCCC1C(=O)O	DL-Stachydrine	-1.7770368287264364	0.4253204434057307
swe2_data_29	NC(=O)N1c2ccccc2CC(O)c2ccccc21	10,11-Dihydro-10-Hydroxycarbazepine	-0.507232878915374	0.4961657266768724
swe2_data_387	CNC(=N[N+](=O)[O-])NCC1CCOC1	Dinotefuran	0.07474814107881028	0.2835729509031202
aus_data_42+swe2_data_207	COc1ccc2ncccc2c1	6-Methoxyquinoline	-0.7470030443324923	0.23350525622771837
amar_data_88	O=C(O)Cc1ccncc1	4-Pyridineacetic acid	-0.4840349673869758	0.12207879471511776
amar_data_173+snf_data_2813+swe2_data_346	O=S(=O)(O)NC1CCCCC1	Cyclamic acid	-2.7461226566126786	0.8353406371084086
swe2_data_344	CC=CC(=O)O	Crotonic acid	-0.7041024783774705	0.26971303542018354
amar_data_200	CCOC(=O)c1ccc(-n2c(=S)[nH]c3ccccc32)cc1	LKLKMJUQNDXMTH-UHFFFAOYSA-N	-0.6863089872013004	
aus_data_163+snf_data_2675+swe2_data_577	O=C(NCCN1CCOCC1)c1ccc(Cl)cc1	Moclobemide	-0.3802632219548705	0.4671896641764378
swe2_data_113	O=C(O)c1ccc([O-])c(O)c1	3,4-Dihydroxybenzoate	-1.1772172662541793	0.4540571450556365
amar_data_352+swe2_data_663	CCOCCOCCOCCOCCOCCOCCOCCOCCO	3,6,9,12,15,18,21,24-Octaoxahexacosan-1-OL	-1.8361679163096696	0.39064778164006964
swe2_data_351	Nc1ccn(C2OC(CO)C(OP(=O)(O)O)C2O)c(=O)n1	Cytidine-3'-monophosphate	-1.894948533775805	0.5025933062833198
aus_data_191	O=C1CCCCCO1	Caprolactone	0.11213471357600838	0.24467739475470668
amar_data_326	CCC(C)C1NC(=O)C2CCCN2C1=O	ZDACRNZBFJOLTC-UHFFFAOYSA-N	-1.560775643284761	0.6751235284487408
swe2_data_54	C=C(C(=O)O)C(CCCCCCO)C(=O)O	2-(6-Hydroxyhexyl)-3-methylenesuccinic acid	-0.5837627095815813	0.17798429441187968
aus_data_86	Nc1ccnc(=O)[nH]1	Cytosine	-1.0241948092096635	0.5431883021019933
aus_data_231+amar_data_223+swe2_data_461	Cc1ncc(CO)c(CO)c1O	Pyridoxine	-0.23583613703780001	0.39415779125308115
swe2_data_842	O=c1[nH]c(=O)c2ncn(C3OC(COP(=O)(O)O)C(O)C3O)c2[nH]1	Xanthosine-5'-monophosphate	0.25573597479734816	0.24372117492019177
amar_data_366	Cc1ccc(S(=O)(=O)O)cc1	p-Toluenesulfonic acid	-2.6175260611449307	0.39259925393124656
aus_data_266	NCCc1c[nH]c2ccccc12	Tryptamine	-1.8719840194314552	0.4172021749254455
aus_data_37+amar_data_94+swe2_data_194	COc1ccc2[nH]ccc2c1	5-Methoxyindole	-1.1875718355571288	0.49224466807928907
aus_data_210	NCC(CC(=O)O)c1ccccc1	Phenibut	-0.34896345674409646	0.4694969209625413
aus_data_73	O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12	Chrysin	-1.9030899869919435	0.1867259721682983
aus_data_180+amar_data_301+swe2_data_589	NC(=Nc1ccccc1)Nc1ccccc1	N,N'-Diphenylguanidine	-0.2734189923871495	0.6815184623325938
swe2_data_525	CC(C)CC(N)C(=O)NC(Cc1ccccc1)C(=O)O	Leucylphenylalanine	-1.2730867509242405	0.38671087290404754
snf_data_2854+swe2_data_329	O=C(O)C(c1ccccc1Cl)N1CCc2sccc2C1	Clopidogrel carboxylic acid	-0.14480974958383208	0.3683874326775684
aus_data_211	NCC(O)c1ccccc1	Phenylethanolamine	-0.02664508305928708	0.11764078169751767
aus_data_72+swe2_data_315	C[N+](C)(C)CCO	Choline	-1.3057787174586437	0.48369603254135746
aus_data_66	CCc1ccc(C=C(O)C(O)C(O)C(O)C(O)C(O)=Cc2ccc(CC)cc2)cc1	Di-(p-ethylbenzylidene)sorbitol	-0.007686828666290958	0.12032937630692121
swe2_data_384	COP(=O)(O)OC	Dimethyl phosphate	-0.17896687795809788	0.34070301476074344
swe2_data_278	CC(=O)OCC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C	Betamethasone 21	-0.215858703015346	0.15267000765058794
aus_data_338	CC(=O)NC1C(O)OC(CO)C(O)C1O	N-Acetyl-D-galactosamine	-1.5669857797862545	0.34391263075150047
aus_data_55+amar_data_333+amar_data_108+swe2_data_232	Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O	Adenosine	-0.9093879366170934	1.0403738339787107
aus_data_284+amar_data_16+swe2_data_36	O=C(O)CCCCCCCCCCCO	12-Hydroxydodecanoic acid	-0.9795382765861802	0.3057255987048448
amar_data_216+swe2_data_446	CC1COC(=O)c2cc3c(cc21)C(C)(C)C(C)C3(C)C	Galaxolidone	0.20087832515227655	0.3298177705049238
amar_data_63+swe2_data_139	CC(CCC(=O)O)C1CCC2C3CCC4CC(=O)CCC4(C)C3CCC12C	3-Ketocholanic Acid	-1.8789932488545433	0.38969829433035724
aus_data_169+amar_data_106+swe2_data_601+swe2_data_226	CC(=O)NC(CC(C)C)C(=O)O	N-Acetyl-L-leucine	-0.9806193331683213	0.506709136934406
aus_data_303	O=S(=O)(O)c1ccc(O)c(O)c1	3,4-Dihydroxybenzenesulfonic acid	-1.364147310141006	0.10277579623290933
aus_data_280	CCC=CCC(O)C(O)CCC(O)CCCCCCCC(=O)O	(15Z)-9,12,13-Trihydroxy-15-octadecenoic acid	-1.747567162737625	0.1772312239945482
swe2_data_563	COC(=O)c1ccc(O)cc1	Methyl-4-hydroxybenzoate	-0.10702182436831653	0.14902313322350227
aus_data_19+amar_data_39	Nc1nc2c(ncn2C2CC(O)C(CO)O2)c(=O)[nH]1	2'-Deoxyguanosine	-1.2441430901486812	0.7018882703572803
aus_data_57+amar_data_112+snf_data_2852+swe2_data_249	CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC	Amisulpride	-0.5628545148371167	0.7821701179760927
amar_data_258+swe2_data_516	CCCCCCCCCCCC(=O)O	Lauric acid	-0.7056032973985039	0.8280545667717272
aus_data_182+amar_data_317+swe2_data_612	CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1	Neostigmine	-0.3218681882787424	0.8399763455535351
snf_data_3146+swe2_data_838	N#CC1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2	Vildagliptin	-0.2895325479551594	0.28410508608787904
swe2_data_800	CCOC(=O)CC(O)(CC(=O)OCC)C(=O)OCC	Triethylcitrate	-0.662335897494152	0.3368871431998909
swe2_data_202	Cc1cc(=O)oc2ccc(O)cc12	6-Hydroxy-4-methylcoumarin, 6-Hydroxy-4-methyl-2-benzopyrone	-1.0488683143392246	0.3997742444868156
aus_data_259	COCCOCCOCCOC	Triethyleneglycol dimethyl ether	-0.8800246829232502	0.4404106816758793
aus_data_298+swe2_data_142	CC(CCC(=O)O)CC(=O)O	3-Methyladipic acid	-0.4996709748022979	0.3265932651467878
swe2_data_795	CC(C)(C)C(O)C(Oc1ccc(Cl)cc1)n1cncn1	Triadimenol	-0.14600293247442248	0.11800290950823589
aus_data_8+swe2_data_354	CNCCCC(C#N)(c1ccc(OC)c(OC)c1)C(C)C	2-(3,4-Dimethoxyphenyl)-5-methylamino-2-isopropylvaleronitrile	-0.14338753384957864	0.1584940112688418
swe2_data_366	Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1	Desloratadine	-0.1991521194323371	0.2315825523380592
swe2_data_721	CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O	Retinoic acid	-1.333466889541506	0.7279169932514383
swe2_data_796	c1ccc(CN(Cc2ccccc2)Cc2ccccc2)cc1	Tribenzylamine	-0.17300221952692116	0.18884384726891495
swe2_data_756	COc1cc(O)c(C(=O)c2ccccc2)cc1S(=O)(=O)O	Sulisobenzone	-0.45530604608724323	0.2438179439042772
amar_data_17+swe2_data_37	O=C(O)CCCCCCCCCCCCCCCO	16-Hydroxyhexadecanoic acid	-0.4978763717726193	0.29507463800189215
amar_data_218	[2H]C([2H])([2H])C(CCCOc1cc(C)ccc1C)(C(=O)O)C([2H])([2H])[2H]	gemfibrozil-d6	0.06813035342561524	0.018312271595119133
swe2_data_118	CC(C)(C)c1cc(C=O)cc(C(C)(C)C)c1O	3,5-di-tert-Butyl-4-hydroxybenzaldehyde	-0.1314640441988002	
swe2_data_31	O=C(O)C=CCCCCCCCO	10-HDA	-0.5157790188187928	0.19759230415659662
swe2_data_759	C=CCC1C=C(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(O)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC	Tacrolimus	-0.2826501861118707	0.21912557878279426
amar_data_307+swe2_data_597	CC(O)C(NC(=O)Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O)C(=O)O	N6-Threonylcarbamoyladenosine	-1.536834574850706	0.5870777288433523
aus_data_168+amar_data_308+swe2_data_599	CC(=O)Nc1ccc(O)c(C(=O)O)c1	N-Acetyl-5-aminosalicylic acid	-1.46528451477342	0.2723820698945027
snf_data_3816+swe2_data_678	COC=C(C(=O)OC)c1ccccc1COc1cccc(C(F)(F)F)n1	Picoxystrobin	-0.13845366566643685	0.510900328603071
swe2_data_681	CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C2SC(C)(C)C3C(=O)[O-])c2ccccc2)C(=O)C1=O	Piperacillin sodium salt	-0.3561916614726951	0.14052895044110195
swe2_data_158	CC12CCC3C(CCC4=CC(=O)CCC43C)C1CCC2=O	4-Androstene-3,17-dione	-1.4843426159868007	0.2773835324098377
snf_data_10996	Nc1ccn(C2CSC(CO)O2)c(=O)n1	Lamivudine	-0.5684325281253046	0.2379819904509392
aus_data_337	CCC(C)C(NC(C)=O)C(=O)O	N-Acetyl-D-alloisoleucine	-1.9378961639277275	0.1962650513014064
swe2_data_77	O=Cc1ccccc1S(=O)(=O)O	2-formylbenzenesulfonate	0.16722848792647357	0.39669287720238916
swe2_data_376	O=C(NC1CCCCC1)NC1CCCCC1	Dicyclohexylurea	-0.17465802754764428	0.11203342714128596
swe2_data_123	CC(=O)c1cccc(N)c1	3-Aminoacetophenon	-0.3924192542070436	0.2922229783282078
amar_data_33	O=C(O)c1ccccc1NC(C(=O)O)c1ccccc1	2-(alpha-Carboxybenzylamino)benzoic acid	-0.4978841602484047	0.8478058924730184
swe2_data_284	CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C	Bupivacaine	-0.3238448030974069	
amar_data_172+swe2_data_345	Nc1[nH]c(=O)nc2c1ncn2C1OC(CO)C(O)C1O	Crotonoside	-1.6617982148532882	1.0855104512771163
swe2_data_339	NC(N)=NCCCCNC(=O)C=Cc1ccc(O)cc1	Coumaroyl agmatine (isomer of 1297)	-0.14552422396697523	0.6396239141243254
aus_data_116+swe2_data_460	NCC(=O)N1CCCC1C(=O)O	Glycylproline	-0.46897556733929646	0.40413876183077785
amar_data_298+swe2_data_584	CCCCCCCCCCCCCC(=O)N(CCO)CCO	N,N-Bis(2-hydroxyethyl)tetradecanamide	-1.1358304746934125	0.39574214681986986
aus_data_274+amar_data_443+swe2_data_484	NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O	L-Aspartyl-L-phenylalanine	-1.4186805807465486	0.40955622086586724
aus_data_140	CCCCC(N)C(=O)O	L-Norleucine	-3.054838015310244	0.7123799140248627
aus_data_186	NCC(O)c1cccc(O)c1	Norfenefrine	-1.1499385404541933	0.35013550773815205
aus_data_239+swe2_data_763	CNC(=O)N(C)c1nnc(C(C)(C)C)s1	Tebuthiuron	-0.08275825089257649	0.07867691356895651
snf_data_2841+swe2_data_330	CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1	Clozapine	-0.8800878216358087	0.5779818818321798
swe2_data_8	CCCCCCC(O)CC=CCCCCCCCC(=O)O	(9Z,12R)-12-Hydroxyoctadec-9-enoic acid	-0.15766055411658514	0.1611512943272419
swe2_data_792	O=C(O)C=Cc1ccc(O)cc1	trans-4-hydroxycinnamic acid	-0.2987578346883276	0.16043672647566154
swe2_data_447	O=C(O)c1cc(O)c(O)c(O)c1	Gallic acid	-1.1176392190094238	0.3651112969725506
aus_data_105+amar_data_194+swe2_data_397	CCCCCCC(N)C(=O)O	2-Aminooctanoic acid	-1.810479871597671	0.4887771407891497
swe2_data_638	CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23	Ofloxacin	-0.1631211390030124	
aus_data_219	CC(O)COC(C)COC(C)COC(C)COC(C)COC(C)CO	Hexapropylene glycol	-0.6292843829075512	0.440873658656695
swe2_data_790	COc1cccc(C2(O)CCCCC2C[N+](C)(C)[O-])c1	Tramadol N-Oxide	-0.3893232047145242	0.1964704485801679
aus_data_252	NCC1CCCCC1O	trans-2-Aminomethyl-1-cyclohexanol	-1.04823684743811	0.48225876884549895
aus_data_304	CCOc1ccc(C(=O)CCC(=O)O)cc1	4-(4-Ethoxyphenyl)-4-oxobutanoic acid	-0.7340442158777277	
swe2_data_532	NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	L-Glutathione (reduced)	-1.2169684449338216	0.6031984223443221
amar_data_305	CNc1ncnc2c1ncn2C1CC(O)C(CO)O1	N6-Me-dA	-1.8780584436556107	0.9239088958243803
aus_data_282	O=C(O)CC1(C(=O)O)CCCCC1	1-(Carboxymethyl)cyclohexanecarboxylic acid	-0.8509275836749808	0.15046756109345785
aus_data_48+amar_data_100+snf_data_11001+swe2_data_220	Nc1nc(NC2CC2)c2ncn(C3C=CC(CO)C3)c2n1	Abacavir	-1.339780974585009	0.5598243438726376
aus_data_115+amar_data_222+swe2_data_459	CC(C)CC(NC(=O)CN)C(=O)O	Glycyl-L-leucine	-2.1001820733532774	0.5680407179284874
amar_data_319	CSCCC(NC=O)C(=O)O	N-Formylmethionine	-1.840696914837178	0.13606147035993238
swe2_data_552	CCOC(=O)C1(c2ccccc2)CCN(C)CC1	Meperidine	-0.128964532333032	0.18852891205415773
swe2_data_189	C(=Cc1ccncc1)c1ccccc1	4-styrylpyridine	-0.10411439793119115	
aus_data_256+amar_data_416+swe2_data_55	OCCN(CCO)CCO	Triethanolamine	-2.0495684168693966	0.3873574009875117
amar_data_243+swe2_data_491	c1ccc2c(c1)CCN2	Indoline	-0.9963293522900998	0.7257525174193408
amar_data_22	COn1cc(C=O)c2ccccc21	1-Methoxyindole-3-carbaldehyde	-0.4058014727522271	0.203114227539658
aus_data_307+swe2_data_185+swe2_data_167	O=S(=O)(O)c1ccc(O)cc1	4-Phenolsulfonic acid	-0.7474002028943932	0.6313576238369953
aus_data_235	CC(C)=CCCC(C)O	Sulcatol	-1.2375663288204997	0.10667529729387375
snf_data_3200+swe2_data_343	CC=CC(=O)N(CC)c1ccccc1C	Crotamiton	-0.2373104543406897	0.17873356356821607
